1980,Bronx,C21,10,0.6055970191955566,2019-04-05 15:38:52.547417
1990,Bronx,C21,11,0.8216609954833984,2019-04-05 15:38:53.389701
2000,Bronx,C21,11,0.8907449245452881,2019-04-05 15:38:54.309284
2010,Bronx,C21,9,1.732598066329956,2019-04-05 15:38:56.070986
1940,Bronx,C22,3,0.07578277587890625,2019-04-05 15:38:56.247196
1950,Bronx,C22,29,0.24259185791015625,2019-04-05 15:38:56.492698
1960,Bronx,C22,21,0.43035125732421875,2019-04-05 15:38:56.931253
1970,Bronx,C22,22,0.6033847332000732,2019-04-05 15:38:57.550000
1980,Bronx,C22,22,0.7652690410614014,2019-04-05 15:38:58.333865
1990,Bronx,C22,22,0.9876091480255127,2019-04-05 15:38:59.344359
2000,Bronx,C22,22,0.9897332191467285,2019-04-05 15:39:00.365474
2010,Bronx,C22,19,1.534458875656128,2019-04-05 15:39:01.930148
1940,Bronx,C23,0,0.07856202125549316,2019-04-05 15:39:02.094620
1950,Bronx,C23,11,0.24442601203918457,2019-04-05 15:39:02.342035
1960,Bronx,C23,1,0.42842864990234375,2019-04-05 15:39:02.778895
1970,Bronx,C23,0,0.5478720664978027,2019-04-05 15:39:03.342137
1980,Bronx,C23,0,0.6396098136901855,2019-04-05 15:39:04.000722
1990,Bronx,C23,0,0.9088389873504639,2019-04-05 15:39:04.935593
2000,Bronx,C23,0,0.9386320114135742,2019-04-05 15:39:05.903377
2010,Bronx,C23,0,1.5052049160003662,2019-04-05 15:39:07.437670
1940,Bronx,C3,11,0.08171796798706055,2019-04-05 15:39:07.605776
1950,Bronx,C3,25,0.24809503555297852,2019-04-05 15:39:07.857130
1960,Bronx,C3,26,0.4093358516693115,2019-04-05 15:39:08.277861
1970,Bronx,C3,27,0.5109267234802246,2019-04-05 15:39:08.803334
1980,Bronx,C3,28,0.6629869937896729,2019-04-05 15:39:09.484114
1990,Bronx,C3,28,0.9467220306396484,2019-04-05 15:39:10.459870
2000,Bronx,C3,28,0.8767988681793213,2019-04-05 15:39:11.365666
2010,Bronx,C3,30,1.6113059520721436,2019-04-05 15:39:13.005277
1940,Bronx,C4,8,0.09331297874450684,2019-04-05 15:39:13.181378
1950,Bronx,C4,15,0.24964118003845215,2019-04-05 15:39:13.433984
1960,Bronx,C4,16,0.5297770500183105,2019-04-05 15:39:13.971492
1970,Bronx,C4,16,0.6284010410308838,2019-04-05 15:39:14.620097
1980,Bronx,C4,16,0.7493131160736084,2019-04-05 15:39:15.396671
1990,Bronx,C4,17,1.0150489807128906,2019-04-05 15:39:16.436592
2000,Bronx,C4,17,0.9851861000061035,2019-04-05 15:39:17.452969
2010,Bronx,C4,18,1.8081927299499512,2019-04-05 15:39:19.295982
1940,Bronx,C5,7,0.06824207305908203,2019-04-05 15:39:19.444487
1950,Bronx,C5,13,0.2628018856048584,2019-04-05 15:39:19.710485
1960,Bronx,C5,12,0.42085695266723633,2019-04-05 15:39:20.139706
1970,Bronx,C5,13,0.5157389640808105,2019-04-05 15:39:20.671220
1980,Bronx,C5,13,0.6660821437835693,2019-04-05 15:39:21.356735
1990,Bronx,C5,13,0.9764947891235352,2019-04-05 15:39:22.354479
2000,Bronx,C5,13,1.1372900009155273,2019-04-05 15:39:23.525841
2010,Bronx,C5,17,1.859130859375,2019-04-05 15:39:25.427348
1940,Bronx,C6,1,0.09142184257507324,2019-04-05 15:39:25.662090
1950,Bronx,C6,6,0.2754828929901123,2019-04-05 15:39:25.940968
1960,Bronx,C6,4,0.46828484535217285,2019-04-05 15:39:26.418865
1970,Bronx,C6,4,0.6099462509155273,2019-04-05 15:39:27.045277
1980,Bronx,C6,5,0.6504137516021729,2019-04-05 15:39:27.716100
1990,Bronx,C6,5,0.8862462043762207,2019-04-05 15:39:28.623255
2000,Bronx,C6,5,0.9237101078033447,2019-04-05 15:39:29.578177
2010,Bronx,C6,3,1.5424888134002686,2019-04-05 15:39:31.158247
1940,Bronx,C7,2,0.07679176330566406,2019-04-05 15:39:31.310160
1950,Bronx,C7,10,0.23404288291931152,2019-04-05 15:39:31.547364
1960,Bronx,C7,7,0.4151899814605713,2019-04-05 15:39:31.971074
1970,Bronx,C7,7,0.5102999210357666,2019-04-05 15:39:32.497288
1980,Bronx,C7,7,0.6215958595275879,2019-04-05 15:39:33.136921
1990,Bronx,C7,7,0.8575019836425781,2019-04-05 15:39:34.015610
2000,Bronx,C7,7,0.8750813007354736,2019-04-05 15:39:34.920407
2010,Bronx,C7,7,1.5177960395812988,2019-04-05 15:39:36.468568
1940,Bronx,C8,2,0.07500720024108887,2019-04-05 15:39:36.626133
1950,Bronx,C8,8,0.2400200366973877,2019-04-05 15:39:36.869202
1960,Bronx,C8,6,0.4282841682434082,2019-04-05 15:39:37.305581
1970,Bronx,C8,7,0.5934710502624512,2019-04-05 15:39:37.915007
1980,Bronx,C8,8,0.6304841041564941,2019-04-05 15:39:38.563889
1990,Bronx,C8,7,0.8664109706878662,2019-04-05 15:39:39.452182
2000,Bronx,C8,8,0.8266527652740479,2019-04-05 15:39:40.312159
2010,Bronx,C8,8,1.5024349689483643,2019-04-05 15:39:41.843601
1940,Bronx,C9,5,0.07155084609985352,2019-04-05 15:39:41.991451
1950,Bronx,C9,23,0.2204430103302002,2019-04-05 15:39:42.214644
1960,Bronx,C9,21,0.4332149028778076,2019-04-05 15:39:42.656736
1970,Bronx,C9,22,0.5252199172973633,2019-04-05 15:39:43.197145
1980,Bronx,C9,23,0.6023101806640625,2019-04-05 15:39:43.816567
1990,Bronx,C9,22,0.8366501331329346,2019-04-05 15:39:44.674586
2000,Bronx,C9,23,0.851050853729248,2019-04-05 15:39:45.555078
2010,Bronx,C9,23,1.5409190654754639,2019-04-05 15:39:47.125659
1940,Bronx,D1,7,0.06998801231384277,2019-04-05 15:39:47.283577
1950,Bronx,D1,31,0.24166083335876465,2019-04-05 15:39:47.527752
1960,Bronx,D1,28,0.40192580223083496,2019-04-05 15:39:47.937764
1970,Bronx,D1,28,0.5546190738677979,2019-04-05 15:39:48.508139
1980,Bronx,D1,28,0.6574809551239014,2019-04-05 15:39:49.185920
1990,Bronx,D1,28,0.8882927894592285,2019-04-05 15:39:50.095825
2000,Bronx,D1,28,0.9110300540924072,2019-04-05 15:39:51.037298
2010,Bronx,D1,28,1.527263879776001,2019-04-05 15:39:52.593999
1940,Bronx,D2,6,0.0653390884399414,2019-04-05 15:39:52.735195
1950,Bronx,D2,16,0.20937275886535645,2019-04-05 15:39:52.947652
1960,Bronx,D2,15,0.41710877418518066,2019-04-05 15:39:53.372884
1970,Bronx,D2,16,0.5028200149536133,2019-04-05 15:39:53.889870
1980,Bronx,D2,17,0.6257600784301758,2019-04-05 15:39:54.533099
1990,Bronx,D2,17,0.8495140075683594,2019-04-05 15:39:55.402931
2000,Bronx,D2,17,0.8467381000518799,2019-04-05 15:39:56.278246
2010,Bronx,D2,15,1.6229069232940674,2019-04-05 15:39:57.930427
1940,Bronx,D3,9,0.08175802230834961,2019-04-05 15:39:58.096822
1950,Bronx,D3,15,0.22819018363952637,2019-04-05 15:39:58.328717
1960,Bronx,D3,15,0.40312790870666504,2019-04-05 15:39:58.740164
1970,Bronx,D3,16,0.5104680061340332,2019-04-05 15:39:59.265216
1980,Bronx,D3,18,0.6134169101715088,2019-04-05 15:39:59.895878
1990,Bronx,D3,18,0.9024560451507568,2019-04-05 15:40:00.819395
2000,Bronx,D3,18,0.882044792175293,2019-04-05 15:40:01.730803
2010,Bronx,D3,20,1.4753191471099854,2019-04-05 15:40:03.237889
1940,Bronx,D4,10,0.07912588119506836,2019-04-05 15:40:03.392643
1950,Bronx,D4,21,0.2605869770050049,2019-04-05 15:40:03.656266
1960,Bronx,D4,21,0.44611191749572754,2019-04-05 15:40:04.110162
1970,Bronx,D4,22,0.5371708869934082,2019-04-05 15:40:04.662417
1980,Bronx,D4,23,0.6978549957275391,2019-04-05 15:40:05.380118
1990,Bronx,D4,23,0.9627337455749512,2019-04-05 15:40:06.366190
2000,Bronx,D4,23,0.9815948009490967,2019-04-05 15:40:07.378244
2010,Bronx,D4,22,1.599640130996704,2019-04-05 15:40:09.012044
1940,Bronx,D5,12,0.06629586219787598,2019-04-05 15:40:09.164771
1950,Bronx,D5,25,0.2246108055114746,2019-04-05 15:40:09.392388
1960,Bronx,D5,22,0.460345983505249,2019-04-05 15:40:09.861389
1970,Bronx,D5,27,0.5863151550292969,2019-04-05 15:40:10.465861
1980,Bronx,D5,29,0.7238640785217285,2019-04-05 15:40:11.212490
1990,Bronx,D5,28,0.973376989364624,2019-04-05 15:40:12.210938
2000,Bronx,D5,29,0.9408812522888184,2019-04-05 15:40:13.182807
2010,Bronx,D5,26,1.821998119354248,2019-04-05 15:40:15.034825
1940,Bronx,D6,12,0.07381606101989746,2019-04-05 15:40:15.189484
1950,Bronx,D6,35,0.2612459659576416,2019-04-05 15:40:15.454070
1960,Bronx,D6,32,0.5062251091003418,2019-04-05 15:40:15.970756
1970,Bronx,D6,34,0.607377290725708,2019-04-05 15:40:16.599821
1980,Bronx,D6,34,0.6590981483459473,2019-04-05 15:40:17.277046
1990,Bronx,D6,34,0.9103178977966309,2019-04-05 15:40:18.208630
2000,Bronx,D6,34,0.9900190830230713,2019-04-05 15:40:19.230878
2010,Bronx,D6,30,1.671245813369751,2019-04-05 15:40:20.944473
1940,Bronx,D7,3,0.0734710693359375,2019-04-05 15:40:21.104641
1950,Bronx,D7,20,0.23734188079833984,2019-04-05 15:40:21.345426
1960,Bronx,D7,13,0.42000484466552734,2019-04-05 15:40:21.773883
1970,Bronx,D7,11,0.5319647789001465,2019-04-05 15:40:22.321001
1980,Bronx,D7,12,0.669564962387085,2019-04-05 15:40:23.008018
1990,Bronx,D7,11,0.8874340057373047,2019-04-05 15:40:23.918059
2000,Bronx,D7,12,0.9450569152832031,2019-04-05 15:40:24.894516
2010,Bronx,D7,11,1.6402370929718018,2019-04-05 15:40:26.565950
1940,Bronx,E1,2,0.08478784561157227,2019-04-05 15:40:26.750459
1950,Bronx,E1,6,0.24530911445617676,2019-04-05 15:40:26.999138
1960,Bronx,E1,6,0.4743819236755371,2019-04-05 15:40:27.484421
1970,Bronx,E1,7,0.6487991809844971,2019-04-05 15:40:28.150389
1980,Bronx,E1,7,0.7503180503845215,2019-04-05 15:40:28.928488
1990,Bronx,E1,7,0.9525940418243408,2019-04-05 15:40:29.905539
2000,Bronx,E1,6,1.1304421424865723,2019-04-05 15:40:31.074040
2010,Bronx,E1,7,1.8580191135406494,2019-04-05 15:40:32.982337
1940,Brooklyn,A1,2,0.09231877326965332,2019-04-05 15:40:33.166589
1950,Brooklyn,A1,13,0.26676297187805176,2019-04-05 15:40:33.436959
1960,Brooklyn,A1,13,0.5036039352416992,2019-04-05 15:40:33.949302
1970,Brooklyn,A1,12,0.6052260398864746,2019-04-05 15:40:34.577226
1980,Brooklyn,A1,13,0.7015771865844727,2019-04-05 15:40:35.300770
1990,Brooklyn,A1,13,1.0759871006011963,2019-04-05 15:40:36.410665
2000,Brooklyn,A1,12,0.9400479793548584,2019-04-05 15:40:37.385065
2010,Brooklyn,A1,10,1.676820993423462,2019-04-05 15:40:39.093937
1940,Brooklyn,B1,1,0.06956219673156738,2019-04-05 15:40:39.254269
1950,Brooklyn,B1,4,0.22268915176391602,2019-04-05 15:40:39.480230
1960,Brooklyn,B1,5,0.4325270652770996,2019-04-05 15:40:39.920937
1970,Brooklyn,B1,4,0.5312719345092773,2019-04-05 15:40:40.466795
1980,Brooklyn,B1,5,0.6663548946380615,2019-04-05 15:40:41.152117
1990,Brooklyn,B1,5,0.9070639610290527,2019-04-05 15:40:42.084767
2000,Brooklyn,B1,5,0.9264140129089355,2019-04-05 15:40:43.042678
2010,Brooklyn,B1,6,1.5865259170532227,2019-04-05 15:40:44.661948
